,titulo,url,precios
5884,Notebook Asus Core I3 4gb 15.6 Windows Ssd 240gb Gamer S/int,https://articulo.mercadolibre.com.ar/MLA-815767673-notebook-asus-core-i3-4gb-156-windows-ssd-240gb-gamer-sint-_JM?searchVariation=173867962383#searchVariation=173867962383&position=16&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,160999 pesos
5885,Notebook Hp 240 G8 Intel Dual Core 8gb Ssd 480 Windows 10,https://articulo.mercadolibre.com.ar/MLA-933678202-notebook-hp-240-g8-intel-dual-core-8gb-ssd-480-windows-10-_JM?searchVariation=93857642310#searchVariation=93857642310&position=17&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,101725 pesos
5886,Notebook Lenovo Ideapad 3 14 Ryzen 5 5500u 8gb 256gb Full Hd,https://articulo.mercadolibre.com.ar/MLA-1157307783-notebook-lenovo-ideapad-3-14-ryzen-5-5500u-8gb-256gb-full-hd-_JM?searchVariation=175099166104#searchVariation=175099166104&position=18&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,199890 pesos
5887,Notebook I3 Hp 12gb Ram + 256gb + M.2 + 1tb Hdd Windows 10,https://articulo.mercadolibre.com.ar/MLA-918380796-notebook-i3-hp-12gb-ram-256gb-m2-1tb-hdd-windows-10-_JM?searchVariation=83157558137#searchVariation=83157558137&position=19&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,240000 pesos
5888,Notebook Lenovo Ideapad5 14  Ryzen 3 4gb 256gb 82lm00b0ar,https://articulo.mercadolibre.com.ar/MLA-1119341592-notebook-lenovo-ideapad5-14-ryzen-3-4gb-256gb-82lm00b0ar-_JM#position=20&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,129999 pesos
5889,Notebook Cel Nb142a-w10h 4g64g W10 Enova,https://articulo.mercadolibre.com.ar/MLA-868659058-notebook-cel-nb142a-w10h-4g64g-w10-enova-_JM?searchVariation=60187493888#searchVariation=60187493888&position=21&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,59999 pesos
5890,Notebook Dell Vostro 3405 Ryzen 5 8gb 256gb Ssd Win Gamer,https://articulo.mercadolibre.com.ar/MLA-1114418102-notebook-dell-vostro-3405-ryzen-5-8gb-256gb-ssd-win-gamer-_JM?searchVariation=173967793320#searchVariation=173967793320&position=22&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,149999 pesos
5891,Notebook Lenovo Thinkbook Core I5 16gb Ssd 256gb 15.6 Win10,https://articulo.mercadolibre.com.ar/MLA-895907309-notebook-lenovo-thinkbook-core-i5-16gb-ssd-256gb-156-win10-_JM?searchVariation=67552924223#searchVariation=67552924223&position=23&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,245515 pesos
5892,Notebook Asus X515ea Gris 15.6 Intel I5 1135g7 256gb Ssd 8gb,https://articulo.mercadolibre.com.ar/MLA-1122285985-notebook-asus-x515ea-gris-156-intel-i5-1135g7-256gb-ssd-8gb-_JM?searchVariation=174167439608#searchVariation=174167439608&position=24&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,169999 pesos
5893,Notebook Lenovo Thinkbook Intel I5 1135g 8gb 256ssd 15.6 W10,https://articulo.mercadolibre.com.ar/MLA-1130271588-notebook-lenovo-thinkbook-intel-i5-1135g-8gb-256ssd-156-w10-_JM?searchVariation=174366698711#searchVariation=174366698711&position=25&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,324309 pesos
5894,Notebook Iqual Nq5 Intel Core I5 4gb 500gb 1080p Win 10 Full,https://articulo.mercadolibre.com.ar/MLA-904371925-notebook-iqual-nq5-intel-core-i5-4gb-500gb-1080p-win-10-full-_JM?searchVariation=73184361706#searchVariation=73184361706&position=26&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,104719 pesos
5895,Notebook Lenovo V15 I7 1165g7 16gb 1tb + Ssd 480gb Fhd Ctas,https://articulo.mercadolibre.com.ar/MLA-1148052835-notebook-lenovo-v15-i7-1165g7-16gb-1tb-ssd-480gb-fhd-ctas-_JM?searchVariation=174878656602#searchVariation=174878656602&position=27&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,289745 pesos
5896,"Notebook Hp 250 G8 I5 1035 10ma 16gb 1tb Ssd 15,6 Wifi Bt ",https://articulo.mercadolibre.com.ar/MLA-933601398-notebook-hp-250-g8-i5-1035-10ma-16gb-1tb-ssd-156-wifi-bt-_JM?searchVariation=93817226282#searchVariation=93817226282&position=28&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,225202 pesos
5897,Notebook Lenovo Thinkpad L15 G2 Core I5 8gb Ssd 256gb 15.6 W,https://articulo.mercadolibre.com.ar/MLA-1129257602-notebook-lenovo-thinkpad-l15-g2-core-i5-8gb-ssd-256gb-156-w-_JM?searchVariation=175191606908#searchVariation=175191606908&position=29&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,405266 pesos
5898,"Lenovo Thinkpad E15 Ryzen 7 16gb 512gb 15,6 Full Hd Win 10",https://articulo.mercadolibre.com.ar/MLA-1101061620-lenovo-thinkpad-e15-ryzen-7-16gb-512gb-156-full-hd-win-10-_JM?searchVariation=173572982802#searchVariation=173572982802&position=30&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,279900 pesos
5899,Notebook Asus X515 Intel I7 1165g Ssd 512gb 8gb 15.6 Fullhd ,https://articulo.mercadolibre.com.ar/MLA-1133257186-notebook-asus-x515-intel-i7-1165g-ssd-512gb-8gb-156-fullhd-_JM?searchVariation=174429129587#searchVariation=174429129587&position=31&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,239000 pesos
5900,Notebook Hp 245 G8 Amd Ryzen 5 5500u 16gb 512gb 14 Win 11 !,https://articulo.mercadolibre.com.ar/MLA-1153840611-notebook-hp-245-g8-amd-ryzen-5-5500u-16gb-512gb-14-win-11--_JM?searchVariation=175051891376#searchVariation=175051891376&position=32&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,223206 pesos
5901,Notebook Asus Rog Zephyrus G14 Ryzen 9 16gb 1tb Rtx 2060 ,https://articulo.mercadolibre.com.ar/MLA-899673993-notebook-asus-rog-zephyrus-g14-ryzen-9-16gb-1tb-rtx-2060-_JM?searchVariation=69700014830#searchVariation=69700014830&position=33&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,449999 pesos
5902,Notebook Asus Core I5 X515 12gb 15.6 500gb Ssd Gamer S/int,https://articulo.mercadolibre.com.ar/MLA-932193895-notebook-asus-core-i5-x515-12gb-156-500gb-ssd-gamer-sint-_JM?searchVariation=174116413350#searchVariation=174116413350&position=34&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,212999 pesos
5903,"Notebook Banghó Intel Core I7 15,6 16gb 240gb Ssd W10 Gamer",https://articulo.mercadolibre.com.ar/MLA-914242905-notebook-bangho-intel-core-i7-156-16gb-240gb-ssd-w10-gamer-_JM?searchVariation=174119324982#searchVariation=174119324982&position=35&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,194799 pesos
5904,Notebook Gamer Msi Bravo 15 B5dd-400ar Negra 15.6 Pulgadas 144hz Amd Ryzen 7 5800h 16gb De Ram 512gb Ssd Amd Radeon Rx 5500m 1920 X 1080p Freedos,https://www.mercadolibre.com.ar/notebook-gamer-msi-bravo-15-b5dd-400ar-negra-156-pulgadas-144hz-amd-ryzen-7-5800h-16gb-de-ram-512gb-ssd-amd-radeon-rx-5500m-1920-x-1080p-freedos/p/MLA19569641?pdp_filters=category:MLA1652#searchVariation=MLA19569641&position=1&search_layout=stack&type=product&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,262680 pesos
5905,Notebook Asus X515 I3 11gen 8gb 256 Ssd 15.6 Full Hd W10 ,https://articulo.mercadolibre.com.ar/MLA-932564969-notebook-asus-x515-i3-11gen-8gb-256-ssd-156-full-hd-w10-_JM?searchVariation=174129122083#searchVariation=174129122083&position=36&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,144150 pesos
5906,Notebook I5 4gb Ram Hdd 500gb 14 PuLG Exo C145 Outlet,https://articulo.mercadolibre.com.ar/MLA-1141489067-notebook-i5-4gb-ram-hdd-500gb-14-pulg-exo-c145-outlet-_JM?searchVariation=174616522037#searchVariation=174616522037&position=37&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,49398 pesos
5907,Notebook Lenovo Thinkbook Core I7 10ma 16gb Ssd 480gb Cta,https://articulo.mercadolibre.com.ar/MLA-876299211-notebook-lenovo-thinkbook-core-i7-10ma-16gb-ssd-480gb-cta-_JM?searchVariation=91048815364#searchVariation=91048815364&position=38&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,315896 pesos
5908,Notebook Hp 240 G8 Intel Core I5 16gb Ssd 480gb 14 Cuotas,https://articulo.mercadolibre.com.ar/MLA-1133870840-notebook-hp-240-g8-intel-core-i5-16gb-ssd-480gb-14-cuotas-_JM?searchVariation=174441260005#searchVariation=174441260005&position=39&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,228945 pesos
5909,Notebook Hp Fhd 14 ( 1tb Hdd + 16gb ) Ryzen 3 Amd W10 Cuota,https://articulo.mercadolibre.com.ar/MLA-929352629-notebook-hp-fhd-14-1tb-hdd-16gb-ryzen-3-amd-w10-cuota-_JM?searchVariation=90928309698#searchVariation=90928309698&position=40&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,167154 pesos
5910,Notebook Dell 3501 Core I3 15.6 Hd 8gb 1tb Gamer S/int,https://articulo.mercadolibre.com.ar/MLA-918477223-notebook-dell-3501-core-i3-156-hd-8gb-1tb-gamer-sint-_JM?searchVariation=83236629098#searchVariation=83236629098&position=41&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,160999 pesos
5911,Notebook Lenovo Thinkpad E15 Ryzen 5 5500u 8gb Ssd 256gb Fhd,https://articulo.mercadolibre.com.ar/MLA-1122161499-notebook-lenovo-thinkpad-e15-ryzen-5-5500u-8gb-ssd-256gb-fhd-_JM?searchVariation=174164737853#searchVariation=174164737853&position=42&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,218209 pesos
5912,Notebook Asus Proart Ryzen 7 5800h 32gb Ssd Rtx3060 16puLG,https://articulo.mercadolibre.com.ar/MLA-1147116171-notebook-asus-proart-ryzen-7-5800h-32gb-ssd-rtx3060-16pulg-_JM?searchVariation=174823368289#searchVariation=174823368289&position=43&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,723899 pesos
5913,Notebook Bangho Intel Core I7 8gb 480gb Ssd Gamer,https://articulo.mercadolibre.com.ar/MLA-753929812-notebook-bangho-intel-core-i7-8gb-480gb-ssd-gamer-_JM?searchVariation=174116853718#searchVariation=174116853718&position=44&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,164999 pesos
5914,"Notebook Bangho Max L5 I5 Ram 12gb Ssd 240 15,6 Pulgadas",https://articulo.mercadolibre.com.ar/MLA-1128897632-notebook-bangho-max-l5-i5-ram-12gb-ssd-240-156-pulgadas-_JM?searchVariation=174332817184#searchVariation=174332817184&position=45&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,180949 pesos
5915,Notebook Lenovo V15 G2 15.6 I5 1135g7 8gb 256gb Free Dos,https://articulo.mercadolibre.com.ar/MLA-1137277231-notebook-lenovo-v15-g2-156-i5-1135g7-8gb-256gb-free-dos-_JM?searchVariation=174512347256#searchVariation=174512347256&position=46&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,205999 pesos
5916,Notebook Lenovo Thinkpad L14 G2 Core I5 8gb Ssd 256gb 14 Win,https://articulo.mercadolibre.com.ar/MLA-1134005609-notebook-lenovo-thinkpad-l14-g2-core-i5-8gb-ssd-256gb-14-win-_JM?searchVariation=174898574121#searchVariation=174898574121&position=47&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,347083 pesos
5917,Apple Macbook Pro 13.3 Chip M2 8gb Ram 256gb Ssd 2022,https://articulo.mercadolibre.com.ar/MLA-1164840361-apple-macbook-pro-133-chip-m2-8gb-ram-256gb-ssd-2022-_JM?searchVariation=175206845435#searchVariation=175206845435&position=48&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,586998 pesos
5918,"Lenovo Thinkbook I5 16gb 256gb Ssd + 1tb 15,6 Fhd Win 10 Pro",https://articulo.mercadolibre.com.ar/MLA-921095063-lenovo-thinkbook-i5-16gb-256gb-ssd-1tb-156-fhd-win-10-pro-_JM?searchVariation=85011007254#searchVariation=85011007254&position=49&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,249900 pesos
5919,Notebook Gadnic 15.6 Pulgadas Intel Windows 10 Cloudbook 4gb Ssd,https://articulo.mercadolibre.com.ar/MLA-688401224-notebook-gadnic-156-pulgadas-intel-windows-10-cloudbook-4gb-ssd-_JM?searchVariation=66165733957#searchVariation=66165733957&position=50&search_layout=stack&type=item&tracking_id=1bfc8f87-cdf7-4927-bc69-05f56c754c6c,53999 pesos
5920,Notebook Xview Cloudbook Novabook 4gb Ram Windows 10 + Gtia,https://articulo.mercadolibre.com.ar/MLA-791011499-notebook-xview-cloudbook-novabook-4gb-ram-windows-10-gtia-_JM?searchVariation=91036787654#searchVariation=91036787654&position=2&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,64999 pesos
5921,Hp 14 Fhd Amd Ryzen 3 128 Ssd + 8gb / Notebook Win Outlet,https://articulo.mercadolibre.com.ar/MLA-1132930405-hp-14-fhd-amd-ryzen-3-128-ssd-8gb-notebook-win-outlet-_JM?searchVariation=174425080446#searchVariation=174425080446&position=3&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,103074 pesos
5922,Notebook Lenovo Thinkbook Core I7 10ma 16gb Ssd 480gb W Cta,https://articulo.mercadolibre.com.ar/MLA-929223938-notebook-lenovo-thinkbook-core-i7-10ma-16gb-ssd-480gb-w-cta-_JM?searchVariation=90886304277#searchVariation=90886304277&position=4&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,360995 pesos
5923,Notebook Lenovo 15.6 Ideapad 3 R5-5500u 2.1ghz 8gb 256 Ssd ,https://articulo.mercadolibre.com.ar/MLA-1102724424-notebook-lenovo-156-ideapad-3-r5-5500u-21ghz-8gb-256-ssd-_JM?searchVariation=174115408104#searchVariation=174115408104&position=5&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,146192 pesos
5924,Notebook Lenovo L460 Core I3 16gb  Ssd 240gb C/nuevas.!!,https://articulo.mercadolibre.com.ar/MLA-1180070350-notebook-lenovo-l460-core-i3-16gb-ssd-240gb-cnuevas-_JM?searchVariation=175365525613#searchVariation=175365525613&position=6&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,95000 pesos
5925,"Notebook Chuwi Herobook Air Screen 11,6', 4gb Ram, 128gb Ssd",https://articulo.mercadolibre.com.ar/MLA-1121311078-notebook-chuwi-herobook-air-screen-116-4gb-ram-128gb-ssd-_JM?searchVariation=174144116340#searchVariation=174144116340&position=7&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,69349 pesos
5926,Notebook Asus E210ma Intel N4020 64gb 4gb Hd Ultra Thin,https://articulo.mercadolibre.com.ar/MLA-1147704112-notebook-asus-e210ma-intel-n4020-64gb-4gb-hd-ultra-thin-_JM?searchVariation=174861896324#searchVariation=174861896324&position=8&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,60800 pesos
5927,Apple Macbook Pro 14 Pulgadas M1 Pro 512 Ssd 16 Ram 2021 Sil,https://articulo.mercadolibre.com.ar/MLA-1140664257-apple-macbook-pro-14-pulgadas-m1-pro-512-ssd-16-ram-2021-sil-_JM?searchVariation=174599560585#searchVariation=174599560585&position=9&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,655490 pesos
5928,Notebook Cel N14wce128 4g128ssd W10 Noblex,https://articulo.mercadolibre.com.ar/MLA-1124699452-notebook-cel-n14wce128-4g128ssd-w10-noblex-_JM?searchVariation=174233288978#searchVariation=174233288978&position=10&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,84999 pesos
5929,Notebook Hp ( 64 Emmc + 256 Msd + 8gb ) 14 Touch Amd Cuotas,https://articulo.mercadolibre.com.ar/MLA-1103087929-notebook-hp-64-emmc-256-msd-8gb-14-touch-amd-cuotas-_JM?searchVariation=173640193917#searchVariation=173640193917&position=11&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,130554 pesos
5930,Notebook Hp 14 Touch / 8gb + 128gb Msd + Emmc / Win 10,https://articulo.mercadolibre.com.ar/MLA-1102756431-notebook-hp-14-touch-8gb-128gb-msd-emmc-win-10-_JM?searchVariation=173622234375#searchVariation=173622234375&position=12&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,97286 pesos
5931,Laptop Lenovo Ideapad 3 15  Hd  I5-10th 12gb 1tb Almond Ref,https://articulo.mercadolibre.com.ar/MLA-1114572485-laptop-lenovo-ideapad-3-15-hd-i5-10th-12gb-1tb-almond-ref-_JM?searchVariation=173972711885#searchVariation=173972711885&position=13&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,219999 pesos
5932,Notebook Lenovo Thinkpad L14 G2 Core I5 8gb Ssd 256gb 14 Win,https://articulo.mercadolibre.com.ar/MLA-1134005609-notebook-lenovo-thinkpad-l14-g2-core-i5-8gb-ssd-256gb-14-win-_JM?searchVariation=174898574121#searchVariation=174898574121&position=14&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,347083 pesos
5933,Notebook I3 10ma 8gb Ram Hdd 1tb Enova Windows D,https://articulo.mercadolibre.com.ar/MLA-935718118-notebook-i3-10ma-8gb-ram-hdd-1tb-enova-windows-d-_JM?searchVariation=95392739653#searchVariation=95392739653&position=15&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,139999 pesos
5934,Notebook Dell Inspiron 15 3000 Core I3 11va 4gb 1tb 15.6  Wi,https://articulo.mercadolibre.com.ar/MLA-1177749673-notebook-dell-inspiron-15-3000-core-i3-11va-4gb-1tb-156-wi-_JM#position=16&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,97109 pesos
5935,Notebook Hp 14 Intel N4020 64 Emmc + 256gb + 8gb / W10 Cuota,https://articulo.mercadolibre.com.ar/MLA-1114968621-notebook-hp-14-intel-n4020-64-emmc-256gb-8gb-w10-cuota-_JM?searchVariation=173983226050#searchVariation=173983226050&position=17&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,142331 pesos
5936,Dell Inspiron 5510 I7-11370h 64gb 1tb Ssd W10home Intel Xe,https://articulo.mercadolibre.com.ar/MLA-1115546003-dell-inspiron-5510-i7-11370h-64gb-1tb-ssd-w10home-intel-xe-_JM?searchVariation=173996869925#searchVariation=173996869925&position=18&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,565081 pesos
5937,"Notebook Hp 2081 15,6  Hd Touch R7 5700u 12 Gb 256 Ssd W11",https://articulo.mercadolibre.com.ar/MLA-1147568161-notebook-hp-2081-156-hd-touch-r7-5700u-12-gb-256-ssd-w11-_JM?searchVariation=174853356498#searchVariation=174853356498&position=19&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,219797 pesos
5938,Notebook Lenovo Thinkpad L15 G2 Core I5 8gb Ssd 256gb 15.6 W,https://articulo.mercadolibre.com.ar/MLA-1129257602-notebook-lenovo-thinkpad-l15-g2-core-i5-8gb-ssd-256gb-156-w-_JM?searchVariation=175191606908#searchVariation=175191606908&position=20&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,405266 pesos
5939,"Notebook Lenovo Gen2 Thinkpad L15 Intel I3 8gb Ssd256 15,6''",https://articulo.mercadolibre.com.ar/MLA-1147852348-notebook-lenovo-gen2-thinkpad-l15-intel-i3-8gb-ssd256-156-_JM?searchVariation=174868540345#searchVariation=174868540345&position=21&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,215900 pesos
5940,Notebook Intel Celeron 240gb Ssd 4gb Ram Ddr4 14  Hd,https://articulo.mercadolibre.com.ar/MLA-896880126-notebook-intel-celeron-240gb-ssd-4gb-ram-ddr4-14-hd-_JM?searchVariation=67996825308#searchVariation=67996825308&position=22&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,72199 pesos
5941,Notebook Gamer Asus Tuf F15 I5 10300h 16g Ssd 512g Gtx1650 C,https://articulo.mercadolibre.com.ar/MLA-1104131688-notebook-gamer-asus-tuf-f15-i5-10300h-16g-ssd-512g-gtx1650-c-_JM?searchVariation=173685238462#searchVariation=173685238462&position=23&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,364679 pesos
5942,"Notebook Gadnic 15,6 Intel Windows 10 4gb 32gb + Funda + Mouse + Auricular",https://articulo.mercadolibre.com.ar/MLA-688402084-notebook-gadnic-156-intel-windows-10-4gb-32gb-funda-mouse-auricular-_JM?searchVariation=174125072787#searchVariation=174125072787&position=24&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,53999 pesos
5943,Notebook Innjoo Voom Max 6gb 64gb 256gb Sd W10h Negro Full,https://articulo.mercadolibre.com.ar/MLA-1159664237-notebook-innjoo-voom-max-6gb-64gb-256gb-sd-w10h-negro-full-_JM?searchVariation=175135614463#searchVariation=175135614463&position=25&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,154904 pesos
5944,"Notebook Xview Novabook 14,1  64gb Kv2 Drkb",https://articulo.mercadolibre.com.ar/MLA-1138712685-notebook-xview-novabook-141-64gb-kv2-drkb-_JM#position=26&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,49999 pesos
5945,Notebook Nsx Epsilon Cloud 4gb Ram 64ssd Freedos Oferta!!! ,https://articulo.mercadolibre.com.ar/MLA-1143824601-notebook-nsx-epsilon-cloud-4gb-ram-64ssd-freedos-oferta-_JM?searchVariation=174697016365#searchVariation=174697016365&position=27&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,58999 pesos
5946,"Notebook Lenovo IdeaPad S340-15API  abyss blue 15.6"", AMD Ryzen 3 3200U  8GB de RAM 256GB SSD, AMD Radeon Vega 3 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-lenovo-ideapad-s340-15api-abyss-blue-156-amd-ryzen-3-3200u-8gb-de-ram-256gb-ssd-amd-radeon-vega-3-1366x768px-windows-10-home/p/MLA17336893?pdp_filters=category:MLA1652#searchVariation=MLA17336893&position=1&search_layout=stack&type=product&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,245000 pesos
5947,"Notebook Msi Modern 15,6 I5 10210u 8gb Ram 512gb Ssd ",https://articulo.mercadolibre.com.ar/MLA-921362820-notebook-msi-modern-156-i5-10210u-8gb-ram-512gb-ssd-_JM?searchVariation=85174936462#searchVariation=85174936462&position=28&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,196199 pesos
5948,Notebook Hp 15z-ef2000 Ryzen 5 5500u 8gb Ram 256gb Ssd 15.6 ,https://articulo.mercadolibre.com.ar/MLA-1136813472-notebook-hp-15z-ef2000-ryzen-5-5500u-8gb-ram-256gb-ssd-156-_JM?searchVariation=174501377833#searchVariation=174501377833&position=29&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,199000 pesos
5949,Notebook Lenovo Thinkpad X260 Core I5 6ta 8gb Ddr4 240gb Ssd,https://articulo.mercadolibre.com.ar/MLA-1102565896-notebook-lenovo-thinkpad-x260-core-i5-6ta-8gb-ddr4-240gb-ssd-_JM?searchVariation=173614065078#searchVariation=173614065078&position=30&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,90440 pesos
5950,"Notebook Asus Core I7 20g 15,6 960gb Ssd Windows 10 Gamer ",https://articulo.mercadolibre.com.ar/MLA-1100884851-notebook-asus-core-i7-20g-156-960gb-ssd-windows-10-gamer-_JM?searchVariation=173567045757#searchVariation=173567045757&position=31&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,253999 pesos
5951,Notebook Lenovo V14 G2 Ryzen 3-5300 14  8g Ram 1tb Español,https://articulo.mercadolibre.com.ar/MLA-1174317000-notebook-lenovo-v14-g2-ryzen-3-5300-14-8g-ram-1tb-espanol-_JM?searchVariation=175312963572#searchVariation=175312963572&position=32&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,110865 pesos
5952,Notebook Asus Zenbook 13 Oled Ryzen 7 5700u 8gb 512gb Fullhd,https://articulo.mercadolibre.com.ar/MLA-1142106541-notebook-asus-zenbook-13-oled-ryzen-7-5700u-8gb-512gb-fullhd-_JM?searchVariation=174629944902#searchVariation=174629944902&position=33&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,245890 pesos
5953,Notebook Msi Gp66 Leopard I7 11va 16gb Ssd1tb Rtx3080 240hz,https://articulo.mercadolibre.com.ar/MLA-1123950541-notebook-msi-gp66-leopard-i7-11va-16gb-ssd1tb-rtx3080-240hz-_JM?searchVariation=174211831643#searchVariation=174211831643&position=34&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,712799 pesos
5954,Notebook Lenovo Legion Ryzen 5 5600 8gb Ssd Gtx1650 17 PuLG,https://articulo.mercadolibre.com.ar/MLA-1125805649-notebook-lenovo-legion-ryzen-5-5600-8gb-ssd-gtx1650-17-pulg-_JM?searchVariation=174268444347#searchVariation=174268444347&position=35&search_layout=stack&type=item&tracking_id=f259fc41-c71f-47d3-8649-4f3e09ce0c89,248639 pesos
